"","gutenberg_id","text"
"2727",12242,"Sleep is supposed to be,"
"2728",12242,"By souls of sanity,"
"2729",12242,"The shutting of the eye."
"2730",12242,""
"2731",12242,"Sleep is the station grand"
"2732",12242,"Down which on either hand"
"2733",12242,"The hosts of witness stand!"
"2734",12242,""
"2735",12242,"Morn is supposed to be,"
"2736",12242,"By people of degree,"
"2737",12242,"The breaking of the day."
"2738",12242,""
"2739",12242,"Morning has not occurred!"
"2740",12242,"That shall aurora be"
"2741",12242,"East of eternity;"
"2742",12242,""
"2743",12242,"One with the banner gay,"
"2744",12242,"One in the red array, --"
"2745",12242,"That is the break of day."
"2746",12242,""
"2747",12242,""
"2748",12242,""
"2749",12242,""
"2750",12242,""
"2751",12242,"XXXIX."
"2752",12242,""
"2753",12242,"I shall know why, when time is over,"
"2754",12242,"And I have ceased to wonder why;"
"2755",12242,"Christ will explain each separate anguish"
"2756",12242,"In the fair schoolroom of the sky."
"2757",12242,""
"2758",12242,"He will tell me what Peter promised,"
"2759",12242,"And I, for wonder at his woe,"
"2760",12242,"I shall forget the drop of anguish"
"2761",12242,"That scalds me now, that scalds me now."
"2762",12242,""
"2763",12242,""
"2764",12242,""
"2765",12242,""
"2766",12242,""
"2767",12242,"XL."
"2768",12242,""
"2769",12242,"I never lost as much but twice,"
"2770",12242,"And that was in the sod;"
"2771",12242,"Twice have I stood a beggar"
"2772",12242,"Before the door of God!"
"2773",12242,""
"2774",12242,"Angels, twice descending,"
"2775",12242,"Reimbursed my store."
"2776",12242,"Burglar, banker, father,"
"2777",12242,"I am poor once more!"
"2778",12242,""
"2779",12242,""
"2780",12242,""
"2781",12242,""
"2782",12242,""
"2783",12242,""
"2784",12242,"POEMS"
"2785",12242,""
"2786",12242,"by EMILY DICKINSON"
"2787",12242,""
"2788",12242,"Second Series"
"2789",12242,""
"2790",12242,""
"2791",12242,""
"2792",12242,""
"2793",12242,"Edited by two of her friends"
"2794",12242,""
"2795",12242,"MABEL LOOMIS TODD and T.W. HIGGINSON"
"2796",12242,""
"2797",12242,""
"2798",12242,""
"2799",12242,""
"2800",12242,"PREFACE"
"2801",12242,""
"2802",12242,"The eagerness with which the first volume of Emily Dickinson's"
"2803",12242,"poems has been read shows very clearly that all our alleged modern"
"2804",12242,"artificiality does not prevent a prompt appreciation of the"
"2805",12242,"qualities of directness and simplicity in approaching the greatest"
"2806",12242,"themes,--life and love and death. That ""irresistible needle-touch,"""
"2807",12242,"as one of her best critics has called it, piercing at once the very"
"2808",12242,"core of a thought, has found a response as wide and sympathetic as"
"2809",12242,"it has been unexpected even to those who knew best her compelling"
"2810",12242,"power.  This second volume, while open to the same criticism as to"
"2811",12242,"form with its predecessor, shows also the same shining beauties."
"2812",12242,""
"2813",12242,"Although Emily Dickinson had been in the habit of sending"
"2814",12242,"occasional poems to friends and correspondents, the full extent of"
"2815",12242,"her writing was by no means imagined by them. Her friend ""H.H."""
"2816",12242,"must at least have suspected it, for in a letter dated 5th"
"2817",12242,"September, 1884, she wrote:--"
"2818",12242,""
"2819",12242,""
"2820",12242,"MY DEAR FRIEND,-- What portfolios full of verses"
"2821",12242,"you must have! It is a cruel wrong to your ""day and"
"2822",12242,"generation"" that you will not give them light."
"2823",12242,""
"2824",12242,"If such a thing should happen as that I should outlive"
"2825",12242,"you, I wish you would make me your literary legatee"
"2826",12242,"and executor. Surely after you are what is called"
"2827",12242,"""dead"" you will be willing that the poor ghosts you"
"2828",12242,"have left behind should be cheered and pleased by your"
"2829",12242,"verses, will you not? You ought to be. I do not think"
"2830",12242,"we have a right to withhold from the world a word or"
"2831",12242,"a thought any more than a deed which might help a"
"2832",12242,"single soul. . . ."
"2833",12242,""
"2834",12242,"                Truly yours,"
"2835",12242,""
"2836",12242,"                        HELEN JACKSON."
"2837",12242,""
"2838",12242,""
"2839",12242,"The ""portfolios"" were found, shortly after Emily Dickinson's death,"
"2840",12242,"by her sister and only surviving housemate. Most of the poems had"
"2841",12242,"been carefully copied on sheets of note-paper, and tied in little"
"2842",12242,"fascicules, each of six or eight sheets. While many of them bear"
"2843",12242,"evidence of having been thrown off at white heat, still more had"
"2844",12242,"received thoughtful revision. There is the frequent addition of"
"2845",12242,"rather perplexing foot-notes, affording large choice of words and"
"2846",12242,"phrases. And in the copies which she sent to friends, sometimes one"
"2847",12242,"form, sometimes another, is found to have been used. Without"
"2848",12242,"important exception, her friends have generously placed at the"
"2849",12242,"disposal of the Editors any poems they had received from her; and"
"2850",12242,"these have given the obvious advantage of comparison among several"
"2851",12242,"renderings of the same verse."
"2852",12242,""
"2853",12242,"To what further rigorous pruning her verses would have been"
"2854",12242,"subjected had she published them herself, we cannot know. They"
"2855",12242,"should be regarded in many cases as merely the first strong and"
"2856",12242,"suggestive sketches of an artist, intended to be embodied at some"
"2857",12242,"time in the finished picture."
"2858",12242,""
"2859",12242,"Emily Dickinson appears to have written her first poems in the"
"2860",12242,"winter of 1862. In a letter to oone of the present Editors the"
"2861",12242,"April following, she says, ""I made no verse, but one or two, until"
"2862",12242,"this winter."""
"2863",12242,""
"2864",12242,"The handwriting was at first somewhat like the delicate, running"
"2865",12242,"Italian hand of our elder gentlewomen; but as she advanced in"
"2866",12242,"breadth of thought, it grew bolder and more abrupt, until in her"
"2867",12242,"latest years each letter stood distinct and separate from its"
"2868",12242,"fellows. In most of her poems, particularly the later ones,"
"2869",12242,"everything by way of punctuation was discarded, except numerous"
"2870",12242,"dashes; and all important words began with capitals. The effect of"
"2871",12242,"a page of her more recent manuscript is exceedingly quaint and"
"2872",12242,"strong.  The fac-simile given in the present volume is from one of"
"2873",12242,"the earlier transition periods. Although there is nowhere a date,"
"2874",12242,"the handwriting makes it possible to arrange the poems with general"
"2875",12242,"chronologic accuracy."
"2876",12242,""
"2877",12242,"As a rule, the verses were without titles; but ""A Country Burial,"""
"2878",12242,"""A Thunder-Storm,"" ""The Humming-Bird,"" and a few others were named"
"2879",12242,"by their author, frequently at the end,--sometimes only in the"
"2880",12242,"accompanying note, if sent to a friend."
"2881",12242,""
"2882",12242,"The variation of readings, with the fact that she often wrote in"
"2883",12242,"pencil and not always clearly, have at times thrown a good deal of"
"2884",12242,"responsibility upon her Editors. But all interference not"
"2885",12242,"absolutely inevitable has been avoided. The very roughness of her"
"2886",12242,"rendering is part of herself, and not lightly to be touched; for it"
"2887",12242,"seems in many cases that she intentionally avoided the smoother and"
"2888",12242,"more usual rhymes."
"2889",12242,""
"2890",12242,"Like impressionist pictures, or Wagner's rugged music, the very"
"2891",12242,"absence of conventional form challenges attention. In Emily"
"2892",12242,"Dickinson's exacting hands, the especial, intrinsic fitness of a"
"2893",12242,"particular order of words might not be sacrificed to anything"
"2894",12242,"virtually extrinsic; and her verses all show a strange cadence of"
"2895",12242,"inner rhythmical music. Lines are always daringly constructed, and"
"2896",12242,"the ""thought-rhyme"" appears frequently,--appealing, indeed, to an"
"2897",12242,"unrecognized sense more elusive than hearing."
"2898",12242,""
"2899",12242,"Emily Dickinson scrutinized everything with clear-eyed frankness."
"2900",12242,"Every subject was proper ground for legitimate study, even the"
"2901",12242,"sombre facts of death and burial, and the unknown life beyond. She"
"2902",12242,"touches these themes sometimes lightly, sometimes almost"
"2903",12242,"humorously, more often with weird and peculiar power; but she is"
"2904",12242,"never by any chance frivolous or trivial. And while, as one critic"
"2905",12242,"has said, she may exhibit toward God ""an Emersonian self-possession,"""
"2906",12242,"it was because she looked upon all life with a candor as unprejudiced"
"2907",12242,"as it is rare."
"2908",12242,""
"2909",12242,"She had tried society and the world, and found them lacking.  She"
"2910",12242,"was not an invalid, and she lived in seclusion from no"
"2911",12242,"love-disappointment. Her life was the normal blossoming of a nature"
"2912",12242,"introspective to a high degree, whose best thought could not exist"
"2913",12242,"in pretence."
"2914",12242,""
"2915",12242,"Storm, wind, the wild March sky, sunsets and dawns; the birds and"
"2916",12242,"bees, butterflies and flowers of her garden, with a few trusted"
"2917",12242,"human friends, were sufficient companionship. The coming of the"
"2918",12242,"first robin was a jubilee beyond crowning of monarch or birthday of"
"2919",12242,"pope; the first red leaf hurrying through ""the altered air,"" an"
"2920",12242,"epoch. Immortality was close about her; and while never morbid or"
"2921",12242,"melancholy, she lived in its presence."
"2922",12242,""
"2923",12242,"                                MABEL LOOMIS TODD."
"2924",12242,""
"2925",12242,"        AMHERST, MASSACHUSETTS,"
"2926",12242,"            August, I891."
"2927",12242,""
"2928",12242,""
"2929",12242,""
"2930",12242,""
"2931",12242,""
"2932",12242,""
"2933",12242,""
"2934",12242,""
"2935",12242,""
"2936",12242,""
"2937",12242,""
"2938",12242,"    My nosegays are for captives;"
"2939",12242,"       Dim, long-expectant eyes,"
"2940",12242,"    Fingers denied the plucking,"
"2941",12242,"       Patient till paradise,"
"2942",12242,""
"2943",12242,"    To such, if they should whisper"
"2944",12242,"       Of morning and the moor,"
"2945",12242,"    They bear no other errand,"
"2946",12242,"       And I, no other prayer."
"2947",12242,""
"2948",12242,""
"2949",12242,""
"2950",12242,""
"2951",12242,"I. LIFE."
"2952",12242,""
"2953",12242,""
"2954",12242,"I."
"2955",12242,""
"2956",12242,"I'm nobody!  Who are you?"
"2957",12242,"Are you nobody, too?"
"2958",12242,"Then there 's a pair of us -- don't tell!"
"2959",12242,"They 'd banish us, you know."
"2960",12242,""
"2961",12242,"How dreary to be somebody!"
"2962",12242,"How public, like a frog"
"2963",12242,"To tell your name the livelong day"
"2964",12242,"To an admiring bog!"
"2965",12242,""
"2966",12242,""
"2967",12242,""
"2968",12242,""
"2969",12242,""
"2970",12242,"II."
"2971",12242,""
"2972",12242,"I bring an unaccustomed wine"
"2973",12242,"To lips long parching, next to mine,"
"2974",12242,"And summon them to drink."
"2975",12242,""
"2976",12242,"Crackling with fever, they essay;"
"2977",12242,"I turn my brimming eyes away,"
"2978",12242,"And come next hour to look."
"2979",12242,""
"2980",12242,"The hands still hug the tardy glass;"
"2981",12242,"The lips I would have cooled, alas!"
"2982",12242,"Are so superfluous cold,"
"2983",12242,""
"2984",12242,"I would as soon attempt to warm"
"2985",12242,"The bosoms where the frost has lain"
"2986",12242,"Ages beneath the mould."
"2987",12242,""
"2988",12242,"Some other thirsty there may be"
"2989",12242,"To whom this would have pointed me"
"2990",12242,"Had it remained to speak."
"2991",12242,""
"2992",12242,"And so I always bear the cup"
"2993",12242,"If, haply, mine may be the drop"
"2994",12242,"Some pilgrim thirst to slake, --"
"2995",12242,""
"2996",12242,"If, haply, any say to me,"
"2997",12242,"""Unto the little, unto me,"""
"2998",12242,"When I at last awake."
"2999",12242,""
"3000",12242,""
"3001",12242,""
"3002",12242,""
"3003",12242,""
"3004",12242,"III."
"3005",12242,""
"3006",12242,"The nearest dream recedes, unrealized."
"3007",12242,"      The heaven we chase"
"3008",12242,"      Like the June bee"
"3009",12242,"      Before the school-boy"
"3010",12242,"      Invites the race;"
"3011",12242,"      Stoops to an easy clover --"
"3012",12242,"Dips -- evades -- teases -- deploys;"
"3013",12242,"      Then to the royal clouds"
"3014",12242,"      Lifts his light pinnace"
"3015",12242,"      Heedless of the boy"
"3016",12242,"Staring, bewildered, at the mocking sky."
"3017",12242,""
"3018",12242,"      Homesick for steadfast honey,"
"3019",12242,"      Ah! the bee flies not"
"3020",12242,"That brews that rare variety."
"3021",12242,""
"3022",12242,""
"3023",12242,""
"3024",12242,""
"3025",12242,""
"3026",12242,"IV."
"3027",12242,""
"3028",12242,"We play at paste,"
"3029",12242,"Till qualified for pearl,"
"3030",12242,"Then drop the paste,"
"3031",12242,"And deem ourself a fool."
"3032",12242,"The shapes, though, were similar,"
"3033",12242,"And our new hands"
"3034",12242,"Learned gem-tactics"
"3035",12242,"Practising sands."
"3036",12242,""
"3037",12242,""
"3038",12242,""
"3039",12242,""
"3040",12242,""
"3041",12242,"V."
"3042",12242,""
"3043",12242,"I found the phrase to every thought"
"3044",12242,"I ever had, but one;"
"3045",12242,"And that defies me, -- as a hand"
"3046",12242,"Did try to chalk the sun"
"3047",12242,""
"3048",12242,"To races nurtured in the dark; --"
"3049",12242,"How would your own begin?"
"3050",12242,"Can blaze be done in cochineal,"
"3051",12242,"Or noon in mazarin?"
"3052",12242,""
"3053",12242,""
"3054",12242,""
"3055",12242,""
"3056",12242,""
"3057",12242,"VI."
"3058",12242,""
"3059",12242,"HOPE."
"3060",12242,""
"3061",12242,"Hope is the thing with feathers"
"3062",12242,"That perches in the soul,"
"3063",12242,"And sings the tune without the words,"
"3064",12242,"And never stops at all,"
"3065",12242,""
"3066",12242,"And sweetest in the gale is heard;"
"3067",12242,"And sore must be the storm"
"3068",12242,"That could abash the little bird"
"3069",12242,"That kept so many warm."
"3070",12242,""
"3071",12242,"I 've heard it in the chillest land,"
"3072",12242,"And on the strangest sea;"
"3073",12242,"Yet, never, in extremity,"
"3074",12242,"It asked a crumb of me."
"3075",12242,""
"3076",12242,""
"3077",12242,""
"3078",12242,""
"3079",12242,""
"3080",12242,"VII."
"3081",12242,""
"3082",12242,"THE WHITE HEAT."
"3083",12242,""
"3084",12242,"Dare you see a soul at the white heat?"
"3085",12242,"   Then crouch within the door."
"3086",12242,"Red is the fire's common tint;"
"3087",12242,"   But when the vivid ore"
"3088",12242,""
"3089",12242,"Has sated flame's conditions,"
"3090",12242,"   Its quivering substance plays"
"3091",12242,"Without a color but the light"
"3092",12242,"   Of unanointed blaze."
"3093",12242,""
"3094",12242,"Least village boasts its blacksmith,"
"3095",12242,"   Whose anvil's even din"
"3096",12242,"Stands symbol for the finer forge"
"3097",12242,"   That soundless tugs within,"
"3098",12242,""
"3099",12242,"Refining these impatient ores"
"3100",12242,"   With hammer and with blaze,"
"3101",12242,"Until the designated light"
"3102",12242,"   Repudiate the forge."
"3103",12242,""
"3104",12242,""
"3105",12242,""
"3106",12242,""
"3107",12242,""
"3108",12242,"VIII."
"3109",12242,""
"3110",12242,"TRIUMPHANT."
"3111",12242,""
"3112",12242,"Who never lost, are unprepared"
"3113",12242,"A coronet to find;"
"3114",12242,"Who never thirsted, flagons"
"3115",12242,"And cooling tamarind."
"3116",12242,""
"3117",12242,"Who never climbed the weary league --"
"3118",12242,"Can such a foot explore"
